"name","category","color","経度","緯度"
"麺部屋綱取物語白石店","japanese_restaurant","white","141.3754336","43.0563775"
"倉敷食堂白壁のBoorunch","diner","white","133.77243","34.594621"
"白鳥商店","shaved_ice_shop","white","135.0833454","33.890625"
"福住白銀支店","japanese_restaurant","white","140.895209","37.057244"
"白髭神社","church_cathedral","white","130.307207","33.61025"
"白馬五竜ペンションエクセルシオール","hotel","white","137.8400463","36.6598515"
"長野県白馬村 白馬五竜スキー場","ski_resort","white","137.8405114","36.5380106"
"買取専門店 エコリング 白金台プラチナ通り店",,"white","139.7236786","35.6378365"
"福岡県久留米市での家族葬・葬儀・葬式なら白香苑","professional_services","white","130.4737131","33.2738481"
"Ash 目白店","beauty_salon","white","139.7025889","35.7225681"
"白菊","japanese_restaurant","white","131.200463","34.391473"
"白糸の滝","waterfall","white","140.778958","38.726923"
"白波荘","lodge","white","140.784564","36.884314"
"門洋菓子店清澄白河店",,"white","139.805145","35.677603"
"白沢洞門",,"white","137.8975408","36.6585977"
"白蛇弁天","church_cathedral","white","140.105767","36.216669"
"白金不動の滝","landmark_and_historical_building","white","142.383","43.35"
"すき家北白川店","japanese_restaurant","white","135.7943","35.03323"
"片瀬白田駅","train_station","white","139.061068","34.802037"
"北海道白雪抹茶","coffee_shop","white","141.3496467","43.0583572"
"Shirasugi Sake Brewery / 白杉酒造","brewery","white","135.1020747","35.5906306"
"陸前白沢駅","train_station","white","140.702342","38.278046"
"白水食堂","japanese_restaurant","white","135.13339","34.661334"
"ドッグホテル　Sea＆Dog　・　シーグラス白浜","hotel","white","139.8549055","34.9061478"
"カラオケBanBan 天白元植田店","karaoke","white","136.987376","35.1386"
"ヤマト運輸 佐世保西営業所(佐世保白岳)",,"white","129.7478884","33.1531603"
"南紀白浜マリオットホテル","hotel","white","135.167","34.2333"
"白木川内温泉山荘","hotel","white","130.4478542","32.0676473"
"らーめん 熱田鶏白湯鶏神","japanese_restaurant","white","136.909397","35.136599"
"白山駅","transportation","white","139.752177","35.721453"
"白銀荘","hotel","white","132.946753","33.585342"
"白十字",,"white","133.903346","34.612584"
"ポーラザビューティ天白原店","spas","white","136.991804","35.122154"
"ファミリーマート 白山村井店","convenience_store","white","136.55862","36.5187647"
"白馬五竜アルプス平","mountain","white","137.8143801","36.6638962"
"白鷺橋","spas","white","139.803565","35.659319"
"白木峰山麓クラインガルテン","farm","white","137.082059","36.43499"
"白山下",,"white","139.750959","35.719661"
"炭火焼鳥 とり9 白楽店","japanese_restaurant","white","139.627448","35.489449"
"名古屋市立 小学校 白金小学校","elementary_school","white","136.91472","35.1469539"
"白晴舎クリーニング","dry_cleaning","white","130.5466999","31.5898469"
"都営白鬚東アパート18号棟","home_developer","white","139.818063","35.737144"
"白井松器械株式会社東京支店","commercial_industrial","white","139.7653324","35.7632804"
"モンシャン北白川店","beauty_salon","white","135.792965","35.041597"
"Npo法人白うさぎ","professional_services","white","134.2290789","35.4940351"
"白地整形外科・スポーツクリニック","health_and_medical","white","130.5535617","33.3056131"
"トレアージュ白旗 湘南藤沢","shopping_center","white","139.4804058","35.3497084"
"マークマツオカグリル白馬 Mark Matsuoka Grill Hakuba","bar_and_grill_restaurant","white","137.843973","36.7016081"
"和束町白栖共同製茶組合","tea_room","white","135.887146","34.798807"
"白虎点心房","chinese_restaurant","white","132.756033","35.366155"
"DOCKbyメガネスーパー白金台本店","retail","white","139.7242636","35.6373578"
"白井市立桜台中学校","middle_school","white","140.1016328","35.8015757"
"ドラッグランドひかり白梅町店","pharmacy","white","135.731983","35.026614"
"名古屋市天白区西部いきいき支援センター","public_service_and_government","white","136.9801247","35.1371246"
"白井市立大山口中学校","middle_school","white","140.022706","35.78776"
"明治蔵 さつま白波","distillery","white","130.2849504","31.2715274"
"白瀧停車區","park","white","143.0751667","43.8702778"
"紀州の宿 白砂","hotel","white","135.375168","33.6812102"
"アイックス AIXセルフ白石本通SS","gas_station","white","141.404304","43.05276"
"白南風亭","diner","white","129.469792","28.399279"
"ファミリーマート 広白石店","convenience_store","white","132.6323187","34.2283399"
"白馬大池駅","train_station","white","137.885547","36.740003"
"白鳥台東公園","park","white","140.946015","42.379181"
"中華そば 白壁あおい","japanese_restaurant","white","136.9135054","35.1828523"
"新潟県十日町市大白倉",,"white","138.548584","37.0200982"
"白井コミュニティセンター","community_center","white","140.063261","35.797675"
"白山グランド","baseball_stadium","white","136.3406396","34.6529818"
"白樺","coffee_shop","white","134.56828","34.017708"
"溶岩ホットヨガ　studio +plus 清澄白河店","professional_services","white","139.7989108","35.6771546"
"白浜小学校","school","white","139.896595","34.910284"
"La crêperie白樺珈琲店","coffee_shop","white","139.7946769","35.8521554"
"本宮市役所白沢総合支所白沢体育館","active_life","white","140.454641","37.507102"
"白井総合公園","park","white","140.059205","35.792579"
"白樺湖食事処 マリモ","japanese_restaurant","white","138.22998","36.103846"
"白水常盤神社","religious_organization","white","140.8382936","37.0330403"
"白いオリーブ","shopping","white","136.9940186","35.0322454"
"白川整形外科内科","hospital","white","143.90727","43.810521"
"日高屋 後楽園白山通店","chinese_restaurant","white","139.7550362","35.7045678"
"北野白梅町駅","train_station","white","135.730882","35.02739"
"白浜",,"white","135.3066777","34.2806877"
"松本平太郎美容室・白金台店","beauty_salon","white","139.723327","35.638426"
"白山神社","buddhist_temple","white","141.4731789","40.4944652"
"ローソン　松本寿白瀬渕店","convenience_store","white","137.9908875","36.1827331"
"須磨区 板宿 パーマ 白髪染め フィリックス板宿店","beauty_salon","white","135.13525","34.6592528"
"三段璧， 白濱","park","white","135.5107371","34.6734383"
"寛永堂目白本店","japanese_restaurant","white","139.706289","35.721983"
"ホテル白ばらパートツー","hotel","white","139.791352","35.713585"
"白川茶屋","japanese_restaurant","white","137.293293","35.621703"
"越前酒膳白山ムーン","japanese_restaurant","white","135.764338","35.006123"
"東洋白浜リゾートホテル","hotel","white","134.2958264","33.5435187"
"白虎茶屋","japanese_restaurant","white","132.944009","35.316383"
"宗教法人幸福の科学白金門前支部","religious_organization","white","139.734833","35.643413"
"純白そば月山本店","japanese_restaurant","white","135.414665","34.780457"
"PUDOステーション セブン-イレブン 新白岡駅西口店",,"white","139.6693","36.03919"
"コメダ珈琲店天白土原店","coffee_shop","white","136.979328","35.117417"
"燗酒白ワイン 焼鳥 もみじ","chicken_restaurant","white","140.8682283","38.2678273"
"南紀白浜アドベンチャーワールド","amusement_park","white","135.464065","34.538185"
"白山霊水","religious_organization","white","136.63626","36.4354"
"白水","noodles_restaurant","white","138.193281","36.652655"
"スシロー 白井店","sushi_restaurant","white","140.017944","35.76962"
"埼玉県立白岡高等学校","high_school","white","139.6763885","36.0321213"
"(株)東北自動車販売 白河店",,"white","140.200067","37.133988"
"髪質改善できる白髪染め専門店『ツヤイロみよし店』","beauty_and_spa","white","137.0670013","35.0832991"
"白神眼科医院","eye_care_clinic","white","134.065363","34.321522"
"焼肉Dining 白李燦 流川店","barbecue_restaurant","white","132.463949","34.390572"
"ホルモン焼き白音","japanese_restaurant","white","139.3911244","35.8359439"
"コッヘン白壁","restaurant","white","131.232406","33.966363"
"天ぷら えびす食堂和白店","japanese_restaurant","white","130.4341598","33.689046"
"面白山高原駅","train_station","white","140.496576","38.332915"
"三重白山ゴルフクラブ","golf_course","white","136.3415801","34.6335607"
"白熊家","barbecue_restaurant","white","132.463207","34.355415"
"白い恋人温度計","monument","white","141.650226","42.815048"
"ラリュール白島","cafe","white","132.4657892","34.4029161"
"仙台市太白区鹿野松田邸","accommodation","white","140.8721587","38.2271279"
"京進白土校","school","white","137.018059","35.100845"
"大矢谷白山神社","religious_organization","white","136.562655","36.019088"
"白髭神社","landmark_and_historical_building","white","136.592204","34.943088"
"炭火焼肉大和白山店","barbecue_restaurant","white","139.75202","35.721358"
"トゥアレン白金台店","beauty_salon","white","139.73042","35.63549"
"越前市白山小学校","school","white","136.052874","35.888058"
"吹田市 山田西 白髪染め 縮毛矯正 メンズ ヘアカラー 美容師 求人 美容室 ネイル huit","beauty_salon","white","135.5279728","34.7897192"
"白兎ヘルスランド","japanese_restaurant","white","134.116664","35.52539"
"よしや 目白高田店",,"white","139.712763","35.715722"
"日帰り入浴&白山百膳♪~ バードハミング鳥越","spas","white","136.6088763","36.3718592"
"ジープ名古屋天白","car_dealer","white","136.98982","35.140868"
"中屋不動閣（白布温泉）","natural_hot_springs","white","140.1185497","37.7815571"
"白金高輪","accommodation","white","139.74067","35.63796"
"南アルプス赤石温泉 白樺荘","natural_hot_springs","white","138.1967513","35.307213"
"ヘアーサロンフジ 大阪 豊中市 曽根 原田元町 理容室 レディスシェービング メンズサロン 白髪染 ぼかし エステ ヘッドスパ 薄毛対策 増毛","beauty_salon","white","135.4617798","34.772534"
"白山米店","grocery_store","white","139.66541","35.609395"
"白菊幼稚園","school","white","141.094595","42.403235"
"ファミリーマート 阿蘇白水店","convenience_store","white","131.0698693","32.8343223"
"白水公園野球場","baseball_field","white","136.904734","35.075878"
"広島白島中郵便局","post_office","white","132.4643469","34.4092111"
"白州 BBQ house ILA","bed_and_breakfast","white","138.285073","35.8574657"
"白青","flowers_and_gifts_shop","white","132.7701187","33.8338041"
"ヒュッテ　ジル白樺湖（旧レイクサイド ホステル ジル白樺湖）","hostel","white","138.2289417","36.1017116"
"花白州","bed_and_breakfast","white","138.319931","35.810766"
"白川商店","eat_and_drink","white","127.7548489","26.316755"
"Nasuya 白河店","professional_services","white","140.1975416","37.1258198"
